booking_id,guest_id,hotel_id,room_id,booking_date,check_in_date,check_out_date,num_guests,booking_status
35139,8175,57,2916,2021-02-16,2021-04-11,2021-04-15,4,completed
35140,4864,50,2609,2024-05-10,2024-05-25,2024-05-26,4,confirmed
35141,7660,34,1746,2025-03-04,2025-03-24,2025-03-27,3,completed
35142,5345,47,2419,2025-07-08,2025-08-20,2025-08-21,1,completed
35143,3258,47,2412,2022-07-12,2022-07-22,2022-07-23,3,completed
35144,6005,12,613,2024-05-05,2024-05-28,2024-05-30,1,completed
35145,2279,25,1258,2024-05-14,2024-06-29,2024-07-01,1,completed
35146,4363,39,2001,2021-08-26,2021-09-09,2021-09-11,1,completed
35147,4869,51,2664,2023-02-14,2023-02-24,2023-02-25,4,cancelled
35148,6082,45,2323,2022-12-17,2023-01-29,2023-01-30,1,completed
35149,9840,32,1611,2023-12-01,2024-01-11,2024-01-15,3,completed
35150,6007,40,2052,2022-07-06,2022-09-04,2022-09-05,1,completed
35151,3419,39,2033,2022-12-05,2022-12-21,2022-12-23,1,completed
35152,2724,30,1519,2023-02-04,2023-03-17,2023-03-19,2,completed
35153,3456,19,957,2025-05-02,2025-06-11,2025-06-16,1,cancelled
35154,4331,30,1542,2023-02-28,2023-04-25,2023-04-27,1,completed
35155,9573,58,2949,2021-09-16,2021-10-01,2021-10-05,2,completed
35156,7083,27,1368,2023-08-26,2023-09-08,2023-09-12,3,completed
35157,2216,17,856,2024-02-14,2024-03-27,2024-04-01,1,completed
35158,7530,48,2502,2025-08-15,2025-08-17,2025-08-18,1,completed
35159,6128,30,1520,2024-04-22,2024-06-02,2024-06-04,3,confirmed
35160,9817,10,501,2021-12-19,2022-01-20,2022-01-25,3,completed
35161,8321,40,2071,2024-06-04,2024-07-07,2024-07-09,3,completed
35162,738,7,314,2025-01-29,2025-03-18,2025-03-19,4,completed
35163,8553,60,3074,2023-02-18,2023-02-26,2023-03-05,2,completed
35164,8082,59,3025,2025-11-29,2025-12-07,2025-12-10,1,completed
35165,756,17,835,2022-02-13,2022-04-10,2022-04-13,4,cancelled
35166,6550,55,2782,2025-11-19,2025-12-26,2025-12-31,3,completed
35167,2075,47,2416,2021-07-27,2021-08-11,2021-08-13,3,completed
35168,4109,24,1176,2021-01-01,2021-02-13,2021-02-14,1,completed
35169,1526,27,1351,2023-03-19,2023-05-06,2023-05-13,1,completed
35170,6391,41,2107,2022-09-26,2022-10-01,2022-10-04,4,completed
35171,6748,48,2475,2022-10-05,2022-10-29,2022-11-01,3,confirmed
35172,1669,36,1839,2022-11-24,2022-12-14,2022-12-16,3,completed
35173,7247,51,2639,2023-01-21,2023-01-25,2023-01-26,3,confirmed
35174,1186,40,2058,2025-04-13,2025-05-16,2025-05-30,4,completed
35175,1789,28,1405,2025-02-17,2025-03-28,2025-03-30,3,completed
35176,6678,24,1195,2022-11-09,2022-11-23,2022-11-25,4,completed
35177,6588,12,570,2023-10-28,2023-12-05,2023-12-06,1,completed
35178,9755,4,178,2023-05-15,2023-06-10,2023-06-12,1,completed
35179,656,56,2881,2021-09-04,2021-10-14,2021-10-16,3,confirmed
35180,8920,49,2525,2024-11-14,2024-12-29,2025-01-01,1,completed
35181,3259,42,2179,2023-10-14,2023-10-15,2023-10-20,2,completed
35182,9432,19,968,2021-02-17,2021-04-10,2021-04-13,4,completed
35183,7816,39,1977,2023-03-22,2023-03-24,2023-03-28,1,completed
35184,5367,29,1497,2025-07-19,2025-08-11,2025-08-18,3,cancelled
35185,3674,19,952,2025-10-10,2025-11-27,2025-11-29,3,completed
35186,4778,60,3065,2022-05-03,2022-05-03,2022-05-05,2,confirmed
35187,6115,36,1835,2024-08-20,2024-10-14,2024-10-16,4,confirmed
35188,5046,3,150,2022-12-13,2023-01-20,2023-01-22,1,completed
35189,5236,25,1261,2025-02-05,2025-03-07,2025-03-10,1,confirmed
35190,9195,15,774,2024-02-16,2024-02-22,2024-02-26,2,completed
35191,8576,23,1161,2023-07-15,2023-08-01,2023-08-04,2,completed
35192,7875,12,565,2021-08-21,2021-10-04,2021-10-06,2,confirmed
35193,3690,4,164,2023-10-29,2023-12-14,2023-12-15,3,confirmed
35194,215,11,550,2021-02-21,2021-04-15,2021-04-18,4,completed
35195,6698,48,2508,2021-08-15,2021-08-21,2021-08-26,1,completed
35196,7287,17,853,2022-03-27,2022-05-06,2022-05-08,2,completed
35197,6510,28,1448,2023-01-10,2023-01-28,2023-01-31,3,completed
35198,3560,18,911,2025-02-28,2025-02-28,2025-03-02,1,completed
35199,3123,39,2037,2025-06-28,2025-08-16,2025-08-18,2,completed
35200,2887,50,2582,2022-10-20,2022-12-04,2022-12-06,3,completed
35201,3992,23,1153,2025-01-04,2025-01-09,2025-01-19,4,completed
35202,1429,48,2491,2024-11-18,2024-12-28,2025-01-04,3,completed
35203,5675,7,340,2024-06-07,2024-06-07,2024-06-10,3,completed
35204,1661,36,1846,2021-06-22,2021-07-04,2021-07-14,1,completed
35205,8056,8,381,2022-10-14,2022-10-16,2022-10-23,3,cancelled
35206,5728,46,2372,2023-10-10,2023-11-09,2023-11-11,3,completed
35207,9061,21,1036,2022-01-30,2022-03-17,2022-03-24,4,completed
35208,3354,46,2374,2024-11-21,2025-01-08,2025-01-10,2,completed
35209,3388,60,3046,2021-05-26,2021-07-03,2021-07-05,4,completed
35210,4606,21,1062,2025-05-08,2025-05-19,2025-05-22,2,completed
35211,4825,53,2701,2025-04-03,2025-04-13,2025-04-15,3,cancelled
35212,1265,44,2264,2023-01-12,2023-01-16,2023-01-19,4,completed
35213,8404,34,1741,2023-01-30,2023-02-17,2023-02-18,1,confirmed
35214,25,21,1057,2025-10-24,2025-11-23,2025-11-25,1,completed
35215,275,9,402,2022-03-19,2022-05-06,2022-05-13,1,completed
35216,3532,31,1554,2021-08-30,2021-10-20,2021-10-24,1,completed
35217,7056,7,310,2023-06-27,2023-08-13,2023-08-17,1,confirmed
35218,4384,47,2408,2023-03-10,2023-03-26,2023-03-31,2,completed
35219,7542,11,540,2024-11-25,2025-01-18,2025-02-01,1,completed
35220,711,56,2898,2022-06-03,2022-06-11,2022-06-14,3,cancelled
35221,6917,34,1753,2022-09-12,2022-11-07,2022-11-10,2,completed
35222,3432,30,1514,2025-07-24,2025-09-14,2025-09-18,2,confirmed
35223,5553,11,504,2022-09-25,2022-10-11,2022-10-16,2,completed
35224,40,46,2370,2025-01-26,2025-02-28,2025-03-04,2,completed
35225,6384,14,726,2022-12-05,2023-01-06,2023-01-07,2,cancelled
35226,4672,41,2097,2025-03-09,2025-03-12,2025-03-13,4,completed
35227,4354,9,389,2024-12-15,2025-02-13,2025-02-15,1,confirmed
35228,431,46,2369,2021-01-01,2021-01-08,2021-01-15,3,completed
35229,7051,29,1464,2022-01-28,2022-03-26,2022-03-28,2,confirmed
35230,779,49,2528,2023-07-03,2023-08-07,2023-08-10,2,completed
35231,5439,36,1844,2022-04-21,2022-05-03,2022-05-04,3,completed
35232,7513,2,88,2021-01-27,2021-01-30,2021-02-02,1,completed
35233,9888,5,238,2022-11-28,2023-01-26,2023-01-27,1,completed
35234,7982,9,400,2025-03-22,2025-04-14,2025-04-17,2,completed
35235,9933,19,958,2025-06-05,2025-06-24,2025-06-27,1,completed
35236,344,15,766,2023-12-05,2023-12-09,2023-12-11,2,completed
35237,1503,16,781,2025-05-01,2025-05-28,2025-06-07,4,confirmed
35238,1299,30,1542,2023-08-16,2023-08-17,2023-08-21,1,completed
35239,8271,21,1059,2024-10-22,2024-12-13,2024-12-17,2,cancelled
35240,3295,40,2063,2024-06-18,2024-06-25,2024-06-27,1,completed
35241,8129,54,2730,2021-05-25,2021-06-15,2021-06-22,1,completed
35242,7059,37,1916,2024-01-25,2024-02-09,2024-02-12,4,completed
35243,7457,51,2651,2025-06-19,2025-07-27,2025-07-29,1,completed
35244,6311,40,2051,2025-01-17,2025-01-28,2025-01-31,1,completed
35245,8349,53,2700,2023-09-27,2023-10-31,2023-11-04,1,completed
35246,2633,49,2548,2025-08-24,2025-10-12,2025-10-16,1,completed
35247,2588,28,1444,2025-05-30,2025-07-07,2025-07-11,1,completed
35248,5793,1,32,2021-10-29,2021-12-08,2021-12-12,4,completed
35249,2842,30,1508,2022-12-27,2023-02-20,2023-02-23,1,completed
35250,8422,19,937,2025-09-14,2025-09-18,2025-09-22,2,completed
35251,4738,47,2422,2022-10-10,2022-11-07,2022-11-09,3,completed
35252,2768,56,2881,2021-10-14,2021-12-11,2021-12-13,3,completed
35253,5819,17,834,2024-04-24,2024-06-05,2024-06-19,2,completed
35254,9659,45,2301,2023-03-13,2023-03-17,2023-03-22,1,completed
35255,9771,5,204,2022-01-30,2022-02-07,2022-02-08,2,completed
35256,6684,48,2465,2022-06-05,2022-07-31,2022-08-10,1,completed
35257,311,28,1442,2023-07-29,2023-08-09,2023-08-13,4,completed
35258,1070,45,2306,2022-05-15,2022-07-09,2022-07-13,1,confirmed
35259,2781,52,2693,2024-10-09,2024-11-19,2024-11-22,1,confirmed
35260,4476,8,351,2021-08-29,2021-10-12,2021-10-15,3,cancelled
35261,6756,22,1079,2023-09-28,2023-09-29,2023-10-01,1,completed
35262,8778,54,2749,2025-06-20,2025-07-29,2025-07-30,4,confirmed
35263,4121,27,1389,2025-01-27,2025-01-27,2025-01-28,3,confirmed
35264,5413,47,2422,2023-09-17,2023-09-18,2023-09-22,3,completed
35265,4410,23,1157,2022-06-20,2022-06-25,2022-06-28,3,confirmed
35266,1503,49,2558,2023-06-28,2023-08-13,2023-08-14,4,confirmed
35267,6797,29,1492,2021-12-02,2021-12-20,2021-12-23,3,completed
35268,7018,22,1095,2021-03-31,2021-04-29,2021-05-06,3,completed
35269,8603,45,2293,2025-02-26,2025-04-22,2025-04-25,3,cancelled
35270,3818,54,2751,2021-07-26,2021-09-11,2021-09-13,4,completed
35271,7908,57,2917,2021-09-01,2021-09-08,2021-09-10,2,completed
35272,4693,40,2059,2022-04-15,2022-04-25,2022-05-02,1,completed
35273,8547,28,1394,2021-06-27,2021-08-05,2021-08-09,4,completed
35274,163,39,2005,2021-01-01,2021-02-22,2021-02-26,3,completed
35275,3368,26,1303,2024-04-06,2024-04-12,2024-04-17,3,completed
35276,3413,51,2649,2023-04-28,2023-05-16,2023-05-20,3,completed
35277,4020,14,712,2021-03-21,2021-04-03,2021-04-04,2,completed
35278,7420,14,711,2025-05-02,2025-05-15,2025-05-22,4,completed
35279,7891,60,3042,2025-08-04,2025-08-06,2025-08-07,1,completed
35280,4518,29,1498,2023-12-02,2024-01-12,2024-01-14,3,completed
35281,3630,26,1323,2022-05-20,2022-06-18,2022-06-22,2,completed
35282,7760,38,1923,2025-02-12,2025-03-06,2025-03-10,3,completed
35283,4609,51,2631,2024-07-05,2024-08-03,2024-08-07,3,completed
35284,4415,59,3020,2022-06-14,2022-06-28,2022-06-29,4,cancelled
35285,4478,33,1675,2024-09-24,2024-09-25,2024-09-27,1,completed
35286,9922,58,2963,2021-11-22,2022-01-05,2022-01-19,1,confirmed
35287,5244,20,976,2025-08-30,2025-10-29,2025-11-01,3,completed
35288,7204,59,2994,2021-05-20,2021-06-25,2021-07-02,1,cancelled
35289,6753,16,814,2023-12-14,2024-01-20,2024-01-23,1,completed
35290,4815,7,328,2023-04-02,2023-04-18,2023-04-20,4,completed
35291,3530,46,2361,2025-07-24,2025-09-16,2025-09-17,1,completed
35292,2370,5,203,2023-01-16,2023-02-16,2023-02-18,3,completed
35293,974,22,1087,2024-08-05,2024-09-02,2024-09-05,2,confirmed
35294,1660,23,1165,2021-10-28,2021-12-05,2021-12-19,2,completed
35295,1753,27,1369,2021-08-12,2021-09-27,2021-09-29,1,completed
35296,6314,34,1736,2021-03-11,2021-04-12,2021-04-14,1,completed
35297,4057,51,2661,2025-10-17,2025-11-21,2025-11-22,1,completed
35298,9676,21,1052,2022-01-24,2022-02-26,2022-03-01,2,completed
35299,4193,33,1712,2024-08-03,2024-09-29,2024-10-02,4,cancelled
35300,971,40,2038,2024-06-12,2024-06-24,2024-06-26,3,completed
35301,9985,9,425,2024-02-11,2024-04-11,2024-04-13,4,completed
35302,8193,47,2413,2022-05-01,2022-05-25,2022-05-27,4,completed
35303,9714,39,2018,2023-11-06,2023-12-13,2023-12-15,4,completed
35304,5523,43,2222,2025-05-14,2025-06-15,2025-06-16,1,completed
35305,9997,10,475,2023-01-05,2023-01-30,2023-02-01,1,completed
35306,5212,42,2140,2023-09-09,2023-09-27,2023-09-29,4,confirmed
35307,8695,11,514,2025-06-01,2025-07-17,2025-07-22,1,confirmed
35308,7947,20,1004,2024-01-22,2024-03-17,2024-03-19,3,completed
35309,5371,55,2844,2023-06-14,2023-08-05,2023-08-06,1,completed
35310,3575,18,908,2021-01-01,2021-01-05,2021-01-07,1,completed
35311,4874,6,288,2024-10-18,2024-12-07,2024-12-08,1,completed
35312,8058,4,180,2021-08-23,2021-09-11,2021-09-14,3,completed
35313,1540,41,2120,2021-07-08,2021-07-29,2021-08-01,2,cancelled
35314,1975,59,3010,2025-02-13,2025-04-04,2025-04-09,4,completed
35315,3382,37,1876,2021-05-22,2021-06-06,2021-06-10,2,confirmed
35316,1303,58,2937,2021-02-11,2021-03-27,2021-03-29,1,confirmed
35317,6634,49,2526,2025-10-06,2025-10-19,2025-10-29,3,confirmed
35318,6582,39,2002,2023-01-21,2023-02-14,2023-02-21,3,completed
35319,4435,32,1587,2024-09-25,2024-10-21,2024-10-25,3,completed
35320,4399,55,2818,2024-06-15,2024-07-26,2024-07-28,1,completed
35321,7206,33,1702,2025-10-29,2025-11-20,2025-11-21,1,confirmed
35322,5409,13,664,2022-02-15,2022-02-16,2022-02-17,3,confirmed
35323,5248,26,1327,2021-08-05,2021-08-26,2021-08-27,2,completed
35324,7541,18,892,2025-04-23,2025-06-16,2025-06-19,4,completed
35325,9422,55,2837,2022-07-05,2022-07-30,2022-08-13,1,completed
35326,9325,39,2020,2025-05-25,2025-07-04,2025-07-05,4,completed
35327,6847,33,1662,2022-12-13,2023-01-25,2023-01-27,3,completed
35328,5399,40,2051,2022-10-21,2022-11-21,2022-11-23,3,completed
35329,3152,16,796,2023-01-18,2023-03-18,2023-03-23,1,confirmed
35330,5603,50,2592,2024-01-11,2024-01-14,2024-01-18,2,completed
35331,9223,12,579,2021-10-07,2021-10-29,2021-11-05,2,completed
35332,41,18,886,2021-08-07,2021-08-20,2021-08-22,2,completed
35333,432,31,1581,2021-11-17,2021-12-16,2021-12-18,1,completed
35334,1316,48,2452,2023-03-31,2023-05-12,2023-05-16,2,completed
35335,8440,14,724,2024-01-23,2024-02-24,2024-03-02,2,completed
35336,7714,30,1512,2023-01-21,2023-03-05,2023-03-08,1,completed
35337,6686,52,2684,2021-05-17,2021-06-26,2021-06-29,2,cancelled
35338,5785,40,2068,2023-09-01,2023-10-24,2023-10-26,3,completed
35339,7066,36,1851,2022-12-06,2022-12-14,2022-12-21,4,confirmed
35340,1563,17,862,2023-12-21,2023-12-27,2023-12-30,3,completed
35341,7307,58,2946,2021-03-28,2021-05-12,2021-05-14,1,completed
35342,2584,48,2477,2023-10-06,2023-11-06,2023-11-10,2,cancelled
35343,6548,37,1916,2024-05-19,2024-06-09,2024-06-12,2,completed
35344,6107,8,358,2021-12-30,2022-02-15,2022-02-18,3,confirmed
35345,7573,39,1974,2023-05-03,2023-06-11,2023-06-14,4,completed
35346,6625,60,3045,2021-01-05,2021-01-05,2021-01-09,1,completed
35347,1115,36,1833,2023-04-11,2023-06-08,2023-06-11,2,completed
35348,2700,36,1851,2025-05-24,2025-06-05,2025-06-09,4,completed
35349,2641,47,2430,2024-07-27,2024-07-29,2024-07-31,2,completed
35350,2079,8,359,2024-07-06,2024-08-17,2024-08-19,1,completed
35351,3180,24,1223,2025-04-13,2025-04-16,2025-04-20,3,confirmed
35352,2122,5,221,2022-06-23,2022-08-10,2022-08-14,3,completed
35353,7808,54,2758,2022-12-21,2023-02-14,2023-02-16,3,completed
35354,3877,51,2633,2025-08-27,2025-09-26,2025-09-28,1,completed
35355,3405,33,1671,2022-09-12,2022-10-15,2022-10-18,4,confirmed
35356,406,52,2668,2024-02-26,2024-03-18,2024-03-21,3,completed
35357,9156,14,677,2022-01-30,2022-03-03,2022-03-07,1,completed
35358,2036,26,1310,2023-04-10,2023-06-01,2023-06-03,3,completed
35359,3837,46,2357,2022-12-25,2023-02-11,2023-02-18,2,completed
35360,9375,29,1482,2023-06-20,2023-07-25,2023-07-27,2,cancelled
35361,9533,58,2947,2022-10-18,2022-12-14,2022-12-16,1,completed
35362,8159,58,2960,2022-07-26,2022-08-03,2022-08-04,4,completed
35363,9577,17,826,2025-05-25,2025-06-03,2025-06-08,1,completed
35364,9258,3,105,2023-08-07,2023-08-17,2023-08-31,3,confirmed
35365,877,20,1017,2021-09-10,2021-10-11,2021-10-14,1,completed
35366,895,49,2550,2025-06-13,2025-07-10,2025-07-13,3,completed
35367,8656,8,372,2021-01-02,2021-02-24,2021-02-26,4,confirmed
35368,7583,35,1786,2023-10-27,2023-12-24,2023-12-29,2,completed
35369,6368,39,2012,2021-03-19,2021-05-17,2021-05-19,3,completed
35370,3324,53,2705,2025-11-16,2025-11-18,2025-11-21,4,cancelled
35371,6622,38,1941,2025-01-04,2025-01-18,2025-01-23,3,cancelled
35372,9300,44,2284,2024-11-29,2025-01-09,2025-01-13,3,confirmed
35373,2798,37,1862,2021-06-22,2021-08-11,2021-08-13,4,completed
35374,9990,53,2703,2021-01-16,2021-03-11,2021-03-18,1,completed
35375,2640,20,984,2021-06-14,2021-07-14,2021-07-17,3,completed
35376,9980,5,223,2025-03-04,2025-05-01,2025-05-15,2,completed
35377,5416,2,91,2021-08-17,2021-10-05,2021-10-19,4,completed
35378,4427,31,1552,2024-04-03,2024-04-10,2024-04-15,1,completed
35379,1352,58,2937,2022-08-09,2022-09-24,2022-09-26,1,cancelled
35380,5416,60,3046,2023-12-12,2024-02-10,2024-02-20,3,completed
35381,1002,4,174,2023-01-06,2023-02-14,2023-02-16,1,confirmed
35382,8300,58,2969,2025-01-12,2025-03-06,2025-03-10,2,completed
35383,5033,1,1,2025-02-21,2025-03-14,2025-03-15,2,completed
35384,4064,41,2133,2023-01-02,2023-01-19,2023-01-21,4,completed
35385,2479,55,2817,2023-10-31,2023-11-25,2023-11-28,3,completed
35386,5001,59,3023,2023-04-10,2023-04-18,2023-04-21,1,completed
35387,2629,37,1908,2023-01-19,2023-02-23,2023-02-26,2,completed
35388,8201,6,263,2023-12-01,2023-12-26,2024-01-05,2,completed
35389,5141,7,313,2022-02-06,2022-02-26,2022-03-08,1,completed
35390,8396,56,2889,2021-03-05,2021-03-07,2021-03-09,2,confirmed
35391,4596,37,1919,2024-12-01,2024-12-25,2024-12-27,2,completed
35392,341,2,91,2021-05-02,2021-05-05,2021-05-08,4,completed
35393,8883,35,1817,2021-08-08,2021-08-19,2021-08-22,1,completed
35394,2252,50,2571,2021-03-08,2021-04-04,2021-04-05,2,completed
35395,5861,33,1659,2024-09-26,2024-11-04,2024-11-07,2,completed
35396,904,25,1251,2021-03-25,2021-05-15,2021-05-17,2,cancelled
35397,6350,44,2276,2025-10-15,2025-10-20,2025-10-21,1,cancelled
35398,4228,36,1838,2025-07-22,2025-09-19,2025-09-24,4,completed
35399,1491,28,1418,2023-05-14,2023-07-09,2023-07-11,2,completed
35400,3795,30,1527,2021-06-29,2021-07-31,2021-08-02,3,completed
35401,7449,33,1700,2021-03-24,2021-04-08,2021-04-10,3,completed
35402,9537,54,2765,2021-06-30,2021-07-27,2021-07-31,4,completed
35403,129,41,2075,2023-07-20,2023-07-28,2023-07-31,3,completed
35404,1350,4,174,2021-11-18,2021-12-02,2021-12-07,4,cancelled
35405,1680,4,178,2022-12-07,2023-02-05,2023-02-07,2,completed
35406,1045,26,1271,2022-07-16,2022-08-22,2022-08-26,4,completed
35407,3252,40,2070,2024-05-28,2024-06-05,2024-06-07,4,confirmed
35408,1130,47,2448,2021-01-31,2021-02-18,2021-02-19,1,confirmed
35409,4892,22,1080,2023-06-07,2023-08-03,2023-08-04,3,completed
35410,72,59,3001,2021-04-23,2021-05-29,2021-06-01,1,completed
35411,2662,20,1021,2024-08-25,2024-08-30,2024-09-02,3,completed
35412,5058,11,538,2022-05-22,2022-06-09,2022-06-14,1,completed
35413,5092,25,1234,2021-04-19,2021-04-23,2021-04-25,2,cancelled
35414,9523,54,2734,2022-12-10,2023-01-11,2023-01-13,1,completed
35415,8166,2,49,2025-04-23,2025-05-19,2025-05-20,2,completed
35416,3245,15,742,2022-12-06,2023-01-21,2023-01-26,2,completed
35417,490,8,371,2022-09-11,2022-09-11,2022-09-15,1,completed
35418,9912,40,2053,2024-06-08,2024-06-12,2024-06-13,3,cancelled
35419,2543,6,299,2021-04-30,2021-05-21,2021-05-23,2,confirmed
35420,3687,53,2703,2022-12-03,2022-12-14,2022-12-18,1,completed
35421,4883,52,2684,2022-06-22,2022-06-23,2022-06-27,1,completed
35422,5293,21,1073,2021-04-06,2021-04-09,2021-04-10,3,completed
35423,150,19,966,2022-09-28,2022-11-25,2022-11-29,4,completed
35424,4308,54,2766,2025-08-20,2025-08-20,2025-08-24,2,confirmed
35425,650,25,1236,2023-12-28,2024-01-20,2024-01-22,1,cancelled
35426,3492,32,1646,2023-04-18,2023-05-31,2023-06-14,1,completed
35427,8497,32,1589,2022-06-08,2022-08-02,2022-08-03,1,completed
35428,366,54,2749,2022-12-11,2023-01-05,2023-01-09,1,completed
35429,613,52,2679,2023-10-26,2023-12-17,2023-12-19,1,cancelled
35430,4741,28,1439,2025-08-24,2025-10-18,2025-11-01,2,cancelled
35431,4172,56,2892,2023-02-11,2023-02-20,2023-02-24,1,confirmed
35432,9008,27,1351,2023-03-25,2023-05-01,2023-05-05,2,completed
35433,1019,31,1556,2024-12-23,2025-01-11,2025-01-13,4,confirmed
35434,8962,7,310,2021-10-20,2021-11-25,2021-11-26,2,completed
35435,4480,58,2933,2022-06-17,2022-06-22,2022-06-24,2,completed
35436,9792,16,813,2023-09-19,2023-10-23,2023-10-30,2,cancelled
35437,8600,26,1311,2025-04-12,2025-05-14,2025-05-17,4,completed
35438,720,4,194,2023-07-24,2023-08-17,2023-08-19,1,confirmed
35439,5034,39,1993,2023-12-16,2024-02-09,2024-02-14,2,completed
35440,6754,54,2739,2021-04-11,2021-04-13,2021-04-16,4,completed
35441,7808,23,1147,2024-05-02,2024-06-14,2024-06-15,3,completed
35442,9231,33,1679,2022-05-30,2022-05-30,2022-06-04,2,completed
35443,203,16,823,2024-05-06,2024-07-01,2024-07-03,2,cancelled
35444,1825,13,639,2024-04-06,2024-05-12,2024-05-15,1,completed
35445,471,56,2898,2025-09-21,2025-11-06,2025-11-11,3,completed
35446,7313,25,1241,2022-08-28,2022-10-25,2022-10-27,1,completed
35447,5623,32,1632,2022-04-11,2022-05-13,2022-05-14,4,completed
35448,9678,35,1818,2025-02-05,2025-02-27,2025-03-02,3,completed
35449,5665,51,2644,2024-11-04,2024-11-07,2024-11-11,4,completed
35450,9816,46,2373,2021-10-30,2021-11-05,2021-11-08,2,completed
35451,2647,58,2938,2025-10-25,2025-12-14,2025-12-17,1,confirmed
35452,7830,47,2438,2024-08-01,2024-09-27,2024-10-01,2,completed
35453,7609,13,648,2024-10-08,2024-11-12,2024-11-13,4,completed
35454,3641,58,2935,2024-11-19,2025-01-08,2025-01-12,3,completed
35455,252,24,1219,2022-01-03,2022-02-14,2022-02-17,4,completed
35456,169,25,1235,2021-01-26,2021-03-04,2021-03-08,1,completed
35457,5696,21,1038,2021-05-08,2021-07-02,2021-07-06,1,cancelled
35458,8047,41,2100,2023-08-15,2023-09-17,2023-09-19,2,completed
35459,3734,30,1505,2025-04-12,2025-05-25,2025-05-28,4,completed
35460,7922,6,285,2022-10-20,2022-12-19,2022-12-21,1,completed
35461,7505,21,1060,2024-05-28,2024-07-14,2024-07-21,3,completed
